,NEPA_DOC_NBR,PROJECT NAME,LMU – REGION,REGION_ID,DISTRICT_ID,LMU (ACTUAL),PROJECT CREATED,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,DECISION TYPE,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,ELAPSED DAYS,HF Fuels management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT,PROJ_COMP,NEPA_COMP,PROJ_INIT,PROJ_AWARDED,ASSESSMENT_TIME,IMPLEMENTATION_TIME,NEPA_TO_FIRST_ACT_MAX,NEPA_TO_CONTRACT_MAX,TOTAL_PROJECT_DAYS_MAX,PROJECT_CREATED,NEPA_COMP2
32,21353,May Valley Hazardous Fuels Reduction,R5,5.0,51255.0,San Jacinto Ranger District (11051255),06/24/2007,2010-07-28,2010.0,2012-08-31,2012.0,DN,0.0,1.0,0.0,765.0,1.0,0.0,0.0,2012-08-31,5.0,2017-03-15,2020-11-17,1343.0,0.8888888888888888,2017-03-15,2020-08-17,2017.0,2020.0,2012.0,2020.0,2017.0,2021.0,8.0,0.0,281.0,244.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,2.0,"Piling of Fuels, Hand or Machine ","Piling of Fuels, Hand or Machine ",2.0,0.6365141682948128,0.9182958340544894,4.0,1.2730283365896258,0.9182958340544896,3765.0,3000.0,1657.0,1657.0,False,True,True,True,765,3000,1657,1657,3765,2007-06-24,True
33,21662,Stanley Lake Recreation Complex Reconstruction,R4,4.0,41404.0,Sawtooth National Recreation Area (11041404),06/28/2007,2009-07-01,2009.0,2011-09-07,2011.0,DN,0.0,0.0,0.0,798.0,0.0,0.0,1.0,2011-09-07,4.0,2015-07-31,2015-09-29,60.0,0.25,2015-03-27,2018-04-27,2015.0,2018.0,2015.0,2024.0,2015.0,2015.0,9.0,-2.2857142857142856,190.5,122.1,16.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Burning of Piled Material,"Salvage Cut (intermediate treatment, not regeneration)",2.0,0.482577565177012,0.6962122601251458,2.0,0.5623351446188083,0.8112781244591328,2281.0,1483.0,1423.0,1297.0,False,True,True,True,798,1483,1423,1297,2281,2007-06-28,True
34,21680,Equine Thin Project,R6,6.0,61026.0,Gold Beach Ranger District (11061026),06/28/2007,2010-10-20,2011.0,2012-04-13,2012.0,DN,1.0,0.0,0.0,541.0,0.0,1.0,1.0,2012-04-13,6.0,2012-09-12,2021-10-20,3325.0,0.7448275862068966,2012-09-12,2021-10-20,2012.0,2022.0,2012.0,2025.0,2012.0,2022.0,13.0,-0.2314814814814814,3233.0,2361.0,145.0,69.0,0.0,0.0,71.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0555555555555555,0.0555555555555555,Re-vegetation monitoring for germination / survival of seeds and/or plants,Stocking Survey,4.0,0.842349250598033,0.6076265432671585,35.0,3.4270290794335048,0.9639081800609548,4018.0,3477.0,152.0,152.0,False,True,True,True,541,3477,152,152,4018,2007-06-28,True
35,21869,Wells Branch Vegetation Treatment,R8,8.0,80812.0,Clinch Ranger District (11080812),08/13/2007,2010-05-27,2010.0,2012-03-27,2012.0,DN,1.0,0.0,0.0,670.0,0.0,1.0,1.0,2012-03-27,8.0,2015-09-02,2021-09-08,2198.0,1.0,2015-05-15,2021-09-08,2015.0,2021.0,2015.0,2021.0,2015.0,2021.0,6.0,-0.0652173913043478,874.0,871.0,46.0,0.0,4.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,3.0,0.2608695652173913,0.3478260869565217,Site Preparation for Natural Regeneration - Manual,Invasives - Pesticide Application,3.0,0.5303822984556146,0.482774773162803,7.0,1.3583750130510266,0.6980666675234111,4122.0,3452.0,1254.0,1144.0,True,True,True,True,670,3452,1254,1144,4122,2007-08-13,True
36,21870,Nautilus Forest Management Project,R2,2.0,20308.0,Northern Hills Ranger District (11020308),08/13/2007,2009-11-24,2010.0,2010-11-09,2011.0,ROD,0.0,1.0,0.0,350.0,1.0,1.0,1.0,2010-11-09,2.0,2011-02-08,2022-06-14,4144.0,0.9402366863905326,2011-01-03,2022-03-02,2011.0,2022.0,2010.0,2026.0,2011.0,2022.0,16.0,0.424019912881145,100032.4,93986.4,1690.0,518.0,20.0,0.0,1143.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0703173615432482,1.6211453744493391,Rearrangement of Fuels,Precommercial Thin,4.0,0.7073297405354703,0.5102305544719001,258.0,4.688056297679698,0.8442446277494152,4585.0,4235.0,91.0,55.0,False,True,True,True,350,4235,91,55,4585,2007-08-13,True
37,21989,Forest Wide Precommercial Thin,R1,1.0,11700.0,Nez Perce-Clearwater National Forest All Units (11011700),09/06/2007,2009-01-23,2009.0,2010-01-12,2010.0,DM,0.0,0.0,0.0,354.0,1.0,0.0,1.0,2010-01-12,1.0,2010-06-29,2016-09-21,2276.0,0.9535864978902954,2010-06-29,2016-09-21,2010.0,2016.0,2010.0,2030.0,2010.0,2016.0,20.0,0.0530973451327433,4421.7,4285.7,237.0,1.0,1.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0176991150442477,0.3584070796460177,Precommercial Thin,Precommercial Thin,3.0,0.0545470785871254,0.0496508906278984,168.0,4.970544500223881,0.9700584391701276,2798.0,2444.0,168.0,168.0,False,True,True,True,354,2444,168,168,2798,2007-09-06,True
38,22086,South Township,R1,1.0,11705.0,Red River Ranger District (11011705),09/12/2007,2009-08-26,2009.0,2010-10-22,2011.0,DN,0.0,0.0,0.0,422.0,1.0,0.0,1.0,2010-10-22,1.0,2011-03-01,2015-12-01,1736.0,0.5416666666666666,2011-03-01,2015-12-01,2011.0,2016.0,2011.0,2031.0,2011.0,2016.0,20.0,0.0,1535.0,731.0,24.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2307692307692307,0.6153846153846154,Stand Silviculture Prescription,Underburn - Low Intensity (Majority of Unit),2.0,0.6615632381579821,0.954434002924965,6.0,1.6762349391347309,0.9355245321275764,2288.0,1866.0,130.0,130.0,False,True,True,True,422,1866,130,130,2288,2007-09-12,True
39,22240,Lassen 15 Restoration Project,R5,5.0,50953.0,Warner Mountain Ranger District (11050953),09/19/2007,2014-03-21,2014.0,2018-03-16,2018.0,DN,0.0,0.0,1.0,1456.0,1.0,1.0,1.0,2018-03-16,5.0,2018-11-20,2021-02-28,831.0,0.0529247910863509,2018-10-30,2021-11-18,2019.0,2022.0,2018.0,2035.0,2019.0,2021.0,17.0,0.0,18697.0,8745.0,359.0,154.0,0.0,0.0,176.0,0.0,0.0,0.0,29.0,0.0,3.0,0.1894736842105263,0.0526315789473684,"Piling of Fuels, Hand or Machine ",Precommercial Thin,3.0,0.9157807089116176,0.8335795242394877,56.0,3.748740788331576,0.9312827987079418,2536.0,1080.0,249.0,228.0,False,True,True,True,1456,1080,249,228,2536,2007-09-19,True
40,22242,Hell Canyon Maintenance Burn,R2,2.0,20303.0,Hell Canyon Ranger District (11020303),09/19/2007,2009-01-08,2009.0,2012-12-07,2013.0,DN,0.0,0.0,0.0,1429.0,1.0,0.0,0.0,2012-12-07,2.0,2016-10-26,2016-10-26,0.0,1.0,2016-10-26,2016-10-26,2017.0,2017.0,2016.0,2016.0,2017.0,2017.0,0.0,0.0,2908.0,2908.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Precommercial Thin,Precommercial Thin,2.0,0.6931471805599453,1.0,4.0,1.3862943611198906,1.0,2848.0,1419.0,1419.0,1419.0,True,True,True,True,1429,1419,1419,1419,2848,2007-09-19,True
41,22341,Middle Fork Fuels Reduction Project,R1,1.0,11006.0,Hungry Horse Ranger District (11011006),09/21/2007,2009-03-05,2009.0,2010-04-19,2010.0,DN,0.0,0.0,0.0,410.0,1.0,0.0,0.0,2010-04-19,1.0,2010-11-01,2021-12-01,4048.0,0.8647959183673469,2010-11-01,2021-12-01,2011.0,2022.0,2009.0,2024.0,2011.0,2022.0,15.0,0.0041297935103244,6654.299999999999,5033.9,392.0,152.0,1.0,0.0,236.0,0.0,3.0,0.0,0.0,0.0,4.0,0.3274336283185841,0.6873156342182891,"Piling of Fuels, Hand or Machine ",Site Preparation for Natural Regeneration - Mechanical,4.0,0.7253690285132117,0.5232431501252278,38.0,3.41116686850704,0.9377556210967176,4654.0,4244.0,196.0,196.0,False,True,True,True,410,4244,196,196,4654,2007-09-21,True
42,22482,Muddy Sled Vegetation Management Project,R6,6.0,61602.0,Wallowa Valley Ranger District (11061602),09/25/2007,2009-01-12,2009.0,2011-11-03,2012.0,DN,0.0,0.0,0.0,1025.0,1.0,1.0,1.0,2011-11-03,6.0,2013-05-09,2021-11-23,3120.0,0.774074074074074,2012-06-14,2021-11-23,2012.0,2022.0,2008.0,2030.0,2013.0,2022.0,22.0,0.0,13727.0,10031.0,270.0,187.0,10.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5905172413793104,1.1148325358851674,Invasives - Treatment Activity Monitoring,Precommercial Thin,3.0,0.730100842385113,0.6645664261322277,45.0,3.604660993555121,0.9469347501234904,4698.0,3673.0,553.0,224.0,False,True,True,True,1025,3673,553,224,4698,2007-09-25,True
43,22485,Puderbaugh Vegetation Management Project,R6,6.0,61604.0,Hells Canyon NRA (11061604),09/25/2007,2010-01-21,2010.0,2014-08-15,2014.0,DN,0.0,1.0,0.0,1667.0,1.0,1.0,0.0,2014-08-15,6.0,2015-06-15,2021-09-27,2296.0,0.5078534031413613,2015-03-26,2021-03-12,2015.0,2021.0,2010.0,2025.0,2015.0,2021.0,15.0,0.323943661971831,24579.7,8427.0,191.0,132.0,0.0,2.0,54.0,3.0,0.0,0.0,0.0,0.0,4.0,0.8943661971830986,1.4639175257731958,"Piling of Fuels, Hand or Machine ",Precommercial Thin,4.0,0.725482205413143,0.5233247900013649,44.0,3.6277937240107874,0.9586712281790336,4267.0,2600.0,304.0,223.0,False,True,True,True,1667,2600,304,223,4267,2007-09-25,True
44,22879,Dog Valley Fuels Reduction and Ecosystem Enhancement Project,R4,4.0,41701.0,Carson Ranger District (11041701),10/31/2007,2009-03-04,2009.0,2010-02-05,2010.0,DN,0.0,0.0,0.0,338.0,1.0,0.0,1.0,2010-02-05,4.0,2010-05-20,2022-05-17,4380.0,0.7105263157894737,2010-05-20,2022-05-17,2010.0,2022.0,2001.0,2022.0,2010.0,2022.0,21.0,3.403225806451613,7348.0,5890.0,76.0,59.0,4.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,5.0,0.4354838709677419,0.5370370370370371,Thinning for Hazardous Fuels Reduction,Broadcast Burning - Covers a majority of the unit,5.0,0.7452499898166064,0.4630498536532525,24.0,2.638659937928068,0.8302754071472658,4822.0,4484.0,104.0,104.0,False,True,True,True,338,4484,104,104,4822,2007-10-31,True
45,22955,Winter Park Resort Vegetation Project - Response to Mountain Pine Beetle,R2,2.0,21008.0,Sulphur Ranger District (11021008),11/20/2007,2009-10-15,2010.0,2010-06-10,2010.0,DN,0.0,1.0,0.0,238.0,1.0,0.0,0.0,2010-06-10,2.0,2011-10-26,2021-10-05,3632.0,0.8267716535433071,2010-08-24,2021-10-05,2010.0,2022.0,2010.0,2024.0,2012.0,2022.0,14.0,0.0,3551.2,3255.3,254.0,102.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5394190871369294,1.2428571428571429,Stocking Survey,Stand Clearcut (w/ leave trees) (EA/RH/FH),2.0,0.6736450303113333,0.971864344549656,40.0,1.7784845298117142,0.4821205333311451,4373.0,4135.0,503.0,75.0,False,True,True,True,238,4135,503,75,4373,2007-11-20,True
46,22958,Fort Vegetation Management Project,R6,6.0,60212.0,Chiloquin Ranger District (11060212),11/21/2007,2010-02-05,2010.0,2013-03-26,2013.0,DN,0.0,0.0,0.0,1145.0,1.0,1.0,1.0,2013-03-26,6.0,2013-09-26,2021-09-28,2924.0,0.7536231884057971,2013-09-25,2021-05-28,2013.0,2021.0,2013.0,2025.0,2013.0,2021.0,12.0,-0.3625954198473282,20188.0,15736.0,345.0,146.0,0.0,0.0,198.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0763358778625954,1.6384615384615384,"Seeding grasses, forbs and/or shrubs",Burning of Piled Material,3.0,0.699534449359084,0.6367436961834432,81.0,4.220140685500543,0.9603343984566164,4253.0,3108.0,184.0,183.0,False,True,True,True,1145,3108,184,183,4253,2007-11-21,True
47,22994,Spartan Aspen Timber Sale,R2,2.0,20405.0,Norwood Ranger District (11020405),11/30/2007,2009-01-23,2009.0,2009-07-06,2009.0,DN,0.0,0.0,0.0,164.0,0.0,1.0,1.0,2009-07-06,2.0,2016-09-08,2021-09-30,1848.0,0.8333333333333334,2016-09-08,2021-09-30,2016.0,2021.0,2016.0,2021.0,2016.0,2021.0,5.0,0.0,320.0,182.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Certification of Natural Regeneration without Site Prep,Certification of Natural Regeneration without Site Prep,1.0,-0.0,,3.0,0.8675632284814612,0.7896900821428474,4633.0,4469.0,2621.0,2621.0,False,True,True,True,164,4469,2621,2621,4633,2007-11-30,True
48,23067,Dali Project,R9,9.0,90406.0,Huron Shores Ranger District (11090406),12/07/2007,2009-01-23,2009.0,2009-07-31,2009.0,DN,0.0,0.0,0.0,189.0,1.0,1.0,0.0,2009-07-31,9.0,2016-10-18,2021-06-16,1702.0,0.5478260869565217,2015-09-01,2021-06-16,2015.0,2021.0,2015.0,2021.0,2017.0,2021.0,6.0,0.0,4720.0,1151.0,115.0,0.0,0.0,0.0,69.0,0.0,46.0,0.0,0.0,0.0,2.0,0.0317460317460317,0.7142857142857143,Commercial Thin,Wildlife Habitat Large woody debris placement,2.0,0.6730116670092565,0.9709505944546688,22.0,3.0450704808408866,0.9851273564788856,4527.0,4338.0,2636.0,2223.0,False,True,True,True,189,4338,2636,2223,4527,2007-12-07,True
49,23080,South Main Divide and Greater El Cariso Fuels Management,R5,5.0,50252.0,Trabuco Ranger District (11050252),12/08/2007,2014-11-05,2015.0,2018-07-23,2018.0,DN,0.0,0.0,0.0,1356.0,1.0,0.0,0.0,2018-07-23,5.0,2019-03-01,2022-04-21,1147.0,0.7307692307692307,2019-03-01,2022-04-21,2019.0,2022.0,2019.0,2021.0,2019.0,2022.0,2.0,-6.428571428571429,1583.0,1227.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0952380952380952,0.1052631578947368,Burning of Piled Material,Burning of Piled Material,1.0,-0.0,,2.0,0.2711893730418441,0.3912435636292556,2724.0,1368.0,221.0,221.0,False,True,True,True,1356,1368,221,221,2724,2007-12-08,True
50,23147,Plantation Maintenance (Old: Sulphur Creek/Ragged Rocks Precommercial Thinning and Fuel Treatment),R6,6.0,60401.0,Blue Mountain Ranger District (11060401),12/11/2007,2009-02-23,2009.0,2009-04-20,2009.0,DM,0.0,0.0,0.0,56.0,0.0,0.0,1.0,2009-04-20,6.0,2009-08-17,2015-11-05,2271.0,0.3747714808043875,2009-07-23,2015-11-05,2009.0,2016.0,2009.0,2028.0,2009.0,2016.0,19.0,-3.301016949152542,25768.1,5897.8,547.0,306.0,80.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1322033898305084,0.7073170731707317,"Piling of Fuels, Hand or Machine ",Precommercial Thin,3.0,0.9660844976069216,0.879368005957901,124.0,4.519105358449418,0.9375189596174938,2446.0,2390.0,119.0,94.0,False,True,True,True,56,2390,119,94,2446,2007-12-11,True
51,23311,Big Ten/ Hat Peak Wildlife Habitat Improvment Project,R4,4.0,41704.0,Tonopah Ranger District (11041704),12/14/2007,2009-04-14,2009.0,2010-09-30,2010.0,DM,0.0,0.0,0.0,534.0,1.0,0.0,0.0,2010-09-30,4.0,2011-11-07,2014-10-03,1061.0,1.0,2011-10-19,2014-10-03,2012.0,2015.0,2012.0,2015.0,2012.0,2015.0,3.0,0.0,161.0,161.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1.0,-0.0,,1.0,-0.0,,1998.0,1464.0,403.0,384.0,True,True,True,True,534,1464,403,384,1998,2007-12-14,True
52,23333,Rust Resistant Sugar Pine (RRSP) Maintenance Project,R5,5.0,50651.0,Almanor Ranger District (11050651),12/14/2007,2010-02-10,2010.0,2010-05-06,2010.0,DM,0.0,0.0,0.0,85.0,1.0,1.0,1.0,2010-05-06,5.0,2012-07-15,2018-10-15,2283.0,0.9494949494949496,2011-09-22,2017-06-20,2011.0,2017.0,2011.0,2020.0,2012.0,2019.0,9.0,0.0,307.8,193.8,99.0,37.0,0.0,0.0,48.0,0.0,0.0,0.0,14.0,0.0,3.0,0.1052631578947368,1.9680851063829787,Commercial Thin,Precommercial Thin,3.0,0.9954389015888456,0.9060875359364992,20.0,2.844347716932722,0.9494665935411932,3169.0,3084.0,801.0,504.0,False,True,True,True,85,3084,801,504,3169,2007-12-14,True
53,23425,Gulliford Underburn CE,R6,6.0,61405.0,North Fork John Day Ranger District (11061405),12/17/2007,2009-05-21,2009.0,2009-07-02,2009.0,DM,0.0,0.0,0.0,42.0,0.0,0.0,1.0,2009-07-02,6.0,2010-09-15,2014-10-03,1479.0,0.6666666666666666,2010-09-15,2014-10-03,2010.0,2015.0,2009.0,2015.0,2010.0,2015.0,6.0,0.0,8021.0,4011.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1.0,-0.0,,4.0,1.3296613488547582,0.9591479170272448,1961.0,1919.0,440.0,440.0,False,True,True,True,42,1919,440,440,1961,2007-12-17,True
54,23476,Dunaway Waterfowl Area Improvements,R8,8.0,81201.0,Enoree Ranger District (11081201),12/18/2007,2012-02-17,2012.0,2013-08-05,2013.0,DN,0.0,1.0,0.0,535.0,0.0,0.0,1.0,2013-08-05,8.0,2017-05-30,2017-05-30,0.0,1.0,2017-05-30,2017-05-30,2017.0,2017.0,2017.0,2017.0,2017.0,2017.0,0.0,0.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Wildlife Habitat Seeding and planting,Wildlife Habitat Seeding and planting,1.0,-0.0,,0.0,0.0,-0.0,1929.0,1394.0,1394.0,1394.0,True,True,True,True,535,1394,1394,1394,1929,2007-12-18,True
55,23563,R-C Prescribed Burn,R3,3.0,30102.0,Black Mesa Ranger District (11030102),12/19/2007,2009-05-01,2009.0,2012-02-22,2012.0,DN,0.0,1.0,0.0,1027.0,1.0,0.0,1.0,2012-02-22,3.0,2014-11-07,2021-11-11,2561.0,0.8421052631578947,2014-11-07,2021-11-11,2015.0,2022.0,2015.0,2023.0,2015.0,2022.0,8.0,0.0,86274.0,79861.0,57.0,21.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1132075471698113,0.8333333333333334,Range Control Vegetation,Range Cover Manipulation,3.0,1.0919804569730027,0.9939634466467264,20.0,2.428744472795227,0.8107348224125125,4577.0,3550.0,989.0,989.0,False,True,True,True,1027,3550,989,989,4577,2007-12-19,True
56,23585,Upper Santeetlah Project,R8,8.0,81102.0,Cheoah Ranger District (11081102),12/20/2007,2009-04-23,2009.0,2012-04-03,2012.0,DN,1.0,0.0,0.0,1076.0,1.0,1.0,1.0,2012-04-03,8.0,2012-07-20,2022-02-28,3510.0,0.7860082304526749,2012-07-20,2022-02-28,2012.0,2022.0,2010.0,2027.0,2012.0,2022.0,17.0,-0.6632124352331606,2803.5,1922.4,243.0,0.0,38.0,0.0,204.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0725388601036269,0.3769633507853403,Stocking Survey,Two-aged Shelterwood Establishment and Removal Cut (w/ res) (2A/RH/FH),3.0,0.4596262465758456,0.4183698392205937,83.0,4.012645569075695,0.9080765579088296,4694.0,3618.0,108.0,108.0,False,True,True,True,1076,3618,108,108,4694,2007-12-20,True
57,23638,Teton to Snake Fuels Management,R4,4.0,40304.0,Jackson Ranger District (11040304),12/20/2007,2010-07-13,2010.0,2017-07-21,2017.0,ROD,0.0,0.0,0.0,2565.0,1.0,0.0,0.0,2017-07-21,4.0,2018-02-20,2021-11-12,1361.0,0.4351145038167939,2017-09-01,2021-11-12,2017.0,2022.0,2017.0,2027.0,2018.0,2022.0,10.0,-1.3333333333333333,21130.0,4253.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0289855072463768,0.0350877192982456,Burning of Piled Material,"Piling of Fuels, Hand or Machine ",1.0,-0.0,,34.0,3.425767522077554,0.9714739880291856,4140.0,1575.0,214.0,42.0,False,True,True,True,2565,1575,214,42,4140,2007-12-20,True
58,23706,Alpine Community Defense,R5,5.0,50254.0,Descanso Ranger District (11050254),12/21/2007,2014-11-18,2015.0,2017-02-01,2017.0,DN,0.0,0.0,0.0,806.0,1.0,0.0,1.0,2017-02-01,5.0,2018-03-01,2022-06-08,1560.0,1.0,2018-03-01,2022-06-08,2018.0,2022.0,2018.0,2022.0,2018.0,2022.0,4.0,0.0,1430.0,1430.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0416666666666666,0.0416666666666666,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,2.0,0.3767701612564367,0.5435644431995964,3.0,0.7214636866925115,0.6567045482143385,2759.0,1953.0,393.0,393.0,True,True,True,True,806,1953,393,393,2759,2007-12-21,True
59,23804,Raintree Forest Health Project,R5,5.0,50356.0,Placerville Ranger District (11050356),12/31/2007,2009-08-26,2009.0,2011-12-12,2012.0,DN,1.0,0.0,0.0,838.0,1.0,0.0,0.0,2011-12-12,5.0,2012-05-18,2019-09-12,2673.0,0.8444444444444444,2012-05-18,2019-07-25,2012.0,2019.0,2012.0,2026.0,2012.0,2019.0,14.0,-0.3464912280701754,14204.0,6641.0,270.0,86.0,0.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0482456140350877,1.973684210526316,"Piling of Fuels, Hand or Machine ",Plant Trees,3.0,0.6487559091917758,0.5905230770523128,65.0,3.7913526912855215,0.908241724151365,3669.0,2831.0,158.0,158.0,False,True,True,True,838,2831,158,158,3669,2007-12-31,True
60,23808,Wharf-Whale Fuel Break Project,R5,5.0,50355.0,Pacific Ranger District (11050355),12/31/2007,2009-07-20,2009.0,2010-02-01,2010.0,DM,0.0,0.0,0.0,196.0,1.0,0.0,0.0,2010-02-01,5.0,2010-10-18,2010-11-18,31.0,0.8947368421052632,2010-10-18,2010-11-18,2011.0,2011.0,2010.0,2020.0,2011.0,2011.0,10.0,0.0,556.0,91.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0588235294117647,0.0588235294117647,Burning of Piled Material,Burning of Piled Material,1.0,-0.0,,18.0,2.871476118054867,0.993462557268048,486.0,290.0,259.0,259.0,False,True,True,True,196,290,259,259,486,2007-12-31,True
61,23919,Two Goats Project,R3,3.0,30802.0,Sacramento Ranger District (11030802),02/11/2008,2009-01-23,2009.0,2009-12-08,2010.0,DM,0.0,0.0,0.0,319.0,1.0,0.0,0.0,2009-12-08,3.0,2014-07-21,2019-01-01,1625.0,0.5384615384615384,2013-05-24,2019-01-01,2013.0,2019.0,2013.0,2020.0,2014.0,2019.0,7.0,-22.75,3135.0,2857.0,13.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.25,0.4285714285714285,Burning of Piled Material,Trail Maintenance,4.0,1.1569876443452742,0.8345901684333654,5.0,1.515707952085713,0.9417623012206598,3630.0,3311.0,1686.0,1263.0,False,True,True,True,319,3311,1686,1263,3630,2008-02-11,True
62,24104,Forest-wide Site-Specific Invasive Plant Management EIS,R6,6.0,61700.0,Okanogan-Wenatchee National Forest All Units (11061700),03/13/2008,2009-08-13,2009.0,2017-05-03,2017.0,ROD,0.0,0.0,0.0,2820.0,0.0,0.0,1.0,2017-05-03,6.0,2017-05-09,2022-06-29,1877.0,0.9861111111111112,2017-05-09,2022-06-29,2017.0,2022.0,2017.0,2022.0,2017.0,2022.0,5.0,-20.83997039230183,45559.5,17116.2,1368.0,0.0,1367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0111111111111111,0.0140845070422535,Invasives - Pesticide Application,Invasives - Pesticide Application,2.0,0.006009312508783,0.0086696053555733,987.0,6.772511719111706,0.9822822093554728,4703.0,1883.0,6.0,6.0,False,True,True,True,2820,1883,6,6,4703,2008-03-13,True
63,24162,Rooster Vegetation Management,R6,6.0,61606.0,La Grande Ranger District (11061606),03/14/2008,2009-01-02,2009.0,2010-08-11,2010.0,DN,0.0,0.0,0.0,586.0,1.0,1.0,0.0,2010-08-11,6.0,2011-01-31,2021-11-08,3934.0,0.5738636363636364,2011-01-31,2021-11-08,2011.0,2022.0,2009.0,2040.0,2011.0,2022.0,31.0,0.074074074074074,5643.0,3379.0,176.0,80.0,0.0,0.0,92.0,2.0,2.0,0.0,0.0,0.0,4.0,0.2777777777777778,1.099009900990099,Commercial Thin,Burning of Piled Material,4.0,0.7992381508071176,0.5765284583293471,30.0,2.9746634134275136,0.8745929975912788,4693.0,4107.0,173.0,173.0,False,True,True,True,586,4107,173,173,4693,2008-03-14,True
64,24220,Baraga Plains Restoration Project,R9,9.0,90705.0,Ontonagon Ranger District (11090705),03/18/2008,2009-06-06,2009.0,2011-01-27,2011.0,DN,1.0,0.0,0.0,600.0,1.0,1.0,1.0,2011-01-27,9.0,2013-07-19,2021-10-07,3002.0,0.9491094147582696,2012-09-17,2021-10-07,2012.0,2022.0,2001.0,2022.0,2013.0,2022.0,21.0,0.0,12487.0,12246.0,393.0,8.0,0.0,0.0,384.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3549222797927461,0.579088471849866,Site Preparation for Natural Regeneration - Burning,Site Preparation for Natural Regeneration - Mechanical,3.0,0.1171117173982032,0.1065996790734812,19.0,2.8265659803900998,0.9599675864874908,4506.0,3906.0,904.0,599.0,False,True,True,True,600,3906,904,599,4506,2008-03-18,True
