NEPA_DOC_NBR,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS
11847,2007-01-16,8.0,2007-09-19,2021-10-20,5145.0,0.9482758620689655,2007-09-19,2021-07-08,2007.0,2021.0,2007,2023,2007.0,2022.0,16,0.0,890.1,844.1,58,0,2,0,51,2,3,0,0,0,4,0.07272727272727272,0.23636363636363636,Tree Release and Weed,Tree Release and Weed,4,0.4985200302501309,0.35960618771284,2,0.5004024235381879,0.7219280948873623
11886,2007-10-29,6.0,2007-11-01,2012-10-31,1826.0,0.7773109243697479,2007-11-01,2012-10-31,2008.0,2013.0,2007,2016,2008.0,2013.0,9,-0.03405405405405406,1884.4999999999998,1532.2999999999997,238,18,0,0,152,0,34,0,0,34,4,0.4864864864864865,0.4864864864864865,Burning of Piled Material,Marking/Designation,4,1.0376108144922145,0.7484779882203381,48,3.826204063290822,0.9883764889784123
11888,2008-10-01,8.0,2012-10-04,2022-01-28,3403.0,0.3035019455252918,2010-08-23,2022-01-28,2010.0,2022.0,2010,2030,2013.0,2022.0,20,-2.7738693467336684,27605.4,14916.0,514,4,0,0,255,7,248,0,0,0,4,0.12562814070351758,1.0769230769230769,Wildlife Habitat Prescribed fire,Site Preparation for Natural Regeneration - Other,4,0.7956880873380815,0.5739676288485374,14,2.071172280179469,0.7848151902336356
11896,2007-08-17,6.0,2012-11-01,2021-04-14,3086.0,0.32941176470588235,2010-08-13,2021-04-14,2010.0,2021.0,2009,2021,2013.0,2021.0,12,-21.265060240963855,4319.0,2254.0,85,63,0,0,22,0,0,0,0,0,2,0.7228915662650602,0.35714285714285715,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),2,0.571822765472087,0.8249658680139927,13,2.5177227946530967,0.9815877211489357
11915,2007-06-01,6.0,2008-04-17,2019-12-05,4249.0,0.614406779661017,2007-11-09,2020-09-20,2008.0,2020.0,2007,2024,2008.0,2020.0,17,-0.09978070175438597,11953.6,8784.1,708,397,0,0,307,4,0,0,0,0,3,0.5109649122807017,1.013793103448276,Fuel Break,Broadcast Burning - Covers a majority of the unit,3,0.7159608459725846,0.6516956467331816,91,4.190621648456609,0.9290073526791085
11982,2007-04-20,8.0,2009-08-15,2022-02-15,4567.0,0.8947368421052632,2009-08-15,2022-02-15,2009.0,2022.0,2009,2024,2009.0,2022.0,15,-0.9176470588235294,2178.5,2016.7,57,0,0,0,0,0,42,13,0,2,3,0.0,0.0,"Seeding grasses, forbs and/or shrubs",Wildlife Habitat Seeding and planting,3,0.6796695138692637,0.618661852666197,4,1.277034259466139,0.9211854965885543
11986,2007-10-11,6.0,2009-09-01,2021-05-15,4274.0,0.9941944847605225,2009-09-01,2021-05-15,2009.0,2021.0,2009,2024,2009.0,2021.0,15,1.2471532846715327,142681.59999999998,143491.9,689,225,28,40,93,73,230,0,0,0,6,0.020437956204379562,0.12700729927007298,Soil Productivity Improvement,"Piling of Fuels, Hand or Machine ",6,1.5352804175087558,0.8568563157476722,12,0.7140222819086632,0.2873437044283253
11999,2007-12-13,5.0,2012-08-21,2019-11-14,2641.0,0.644803229061554,2012-05-30,2019-11-14,2012.0,2020.0,2009,2033,2012.0,2020.0,24,0.0030344827586206925,8840.0,6039.299999999999,991,64,0,0,927,0,0,0,0,0,2,0.1296551724137931,1.5492957746478873,Rearrangement of Fuels,Precommercial Thin,2,0.23939115126786215,0.3453684267668444,579,6.188146401015386,0.9727797762851118
12011,2007-05-29,6.0,2009-08-01,2021-09-14,4427.0,0.9637305699481865,2007-08-05,2021-09-14,2007.0,2021.0,2007,2024,2009.0,2021.0,17,-0.07741935483870968,13600.1,13117.9,579,167,276,0,93,7,36,0,0,0,5,0.9229390681003584,1.4659498207885304,Precommercial Thin,"Piling of Fuels, Hand or Machine ",5,1.2316040124562568,0.7652385984828637,62,3.088414294994167,0.7483192953893659
12014,2009-09-14,5.0,2015-07-06,2017-05-19,683.0,1.0,2015-07-06,2017-05-19,2015.0,2017.0,2015,2017,2015.0,2017.0,2,0.0,11585.4,11585.4,4,0,4,0,0,0,0,0,0,0,1,0.0,0.0,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,Invasives - Mechanical /Physical,1,-0.0,,3,1.0397207708399179,0.946394630357186
12047,2009-07-21,5.0,2010-03-31,2012-04-19,750.0,1.0,2010-03-31,2012-04-19,2010.0,2012.0,2010,2012,2010.0,2012.0,2,-0.019999999999999997,170.7,170.49999999999997,10,3,7,0,0,0,0,0,0,0,2,0.1,0.1,Burning of Piled Material,Invasives - Pesticide Application,2,0.6108643020548935,0.8812908992306927,4,1.277034259466139,0.9211854965885543
12065,2007-12-11,9.0,2009-04-30,2009-04-30,0.0,1.0,2009-04-30,2009-04-30,2009.0,2009.0,2009,2009,2009.0,2009.0,0,0.0,30.0,30.0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,Wildlife Habitat Seeding and planting,Wildlife Habitat Seeding and planting,1,-0.0,,0,0.0,-0.0
12070,2007-04-27,9.0,2013-05-31,2020-09-01,2650.0,0.9166666666666666,2013-05-31,2020-09-01,2013.0,2020.0,2013,2020,2013.0,2020.0,7,-0.29090909090909084,325.20000000000005,297.0,12,0,6,0,0,2,2,0,0,2,4,0.0,0.0,Rock Pit Rehabilitation,Road Decommissioning,4,1.2424533248940002,0.8962406251802891,2,0.6931471805599453,1.0
12109,2007-06-18,9.0,2009-09-24,2022-06-01,4633.0,0.7733333333333333,2009-03-30,2022-06-01,2009.0,2022.0,2009,2030,2009.0,2022.0,21,-0.035940409683426454,30074.800000000003,22074.300000000003,1350,22,5,0,1240,1,37,0,0,45,6,0.035381750465549346,0.33620689655172414,Site Preparation for Planting - Mechanical,Stand Clearcut (EA/RH/FH),6,0.38318686772401844,0.21386066283166183,148,4.606102468993619,0.9217344024339604
12116,2007-08-20,8.0,2008-09-30,2021-05-19,4614.0,0.7684210526315789,2008-09-30,2021-05-19,2008.0,2021.0,2008,2021,2008.0,2021.0,13,-43.5813953488372,13781.599999999999,8891.6,95,0,85,0,8,0,2,0,0,0,3,0.27906976744186046,0.4931506849315068,Invasives - Pesticide Application,Invasives - Pesticide Application,3,0.38916969690332526,0.3542375239358835,67,4.130126936699093,0.9822660799631358
12180,2009-02-13,5.0,2009-12-01,2022-02-02,4446.0,0.25773195876288657,2009-08-19,2022-02-02,2009.0,2022.0,2009,2022,2010.0,2022.0,13,-73.88,9319.0,5742.0,97,89,0,0,8,0,0,0,0,0,2,0.0,0.04,Planned Treatment Burned in Wildfire,Underburn - Low Intensity (Majority of Unit),2,0.28477108943535057,0.41083783851692773,6,1.4099469704522207,0.7869063870831218
12184,2007-05-11,6.0,2007-09-19,2007-09-19,0.0,1.0,2007-09-19,2007-09-19,2007.0,2007.0,2007,2007,2007.0,2007.0,0,0.0,28.0,28.0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,Wildlife Habitat Snags created,Wildlife Habitat Snags created,1,-0.0,,0,0.0,-0.0
12186,2010-06-02,5.0,2011-09-30,2018-10-15,2572.0,0.9722222222222222,2011-09-30,2018-10-15,2011.0,2019.0,2011,2019,2011.0,2019.0,8,-0.041666666666666616,166.20000000000002,164.7,36,0,36,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,1,-0.0,,26,3.144010601267822,0.9649838685188438
12218,2008-02-29,6.0,2008-04-24,2021-10-07,4914.0,0.9490720759602935,2008-04-24,2021-10-01,2008.0,2022.0,1997,2029,2008.0,2022.0,32,-32.57699999999999,131529.5,52076.7,2317,1,2302,0,4,4,5,1,0,0,6,0.17363636363636364,0.1755343337880855,Invasives - Pesticide Application,Invasives - Pesticide Application,6,0.048353139461337125,0.0269864009604867,642,5.939622042680164,0.9187935509040617
12231,2010-03-11,2.0,,,,0.0,,,,,2016,2016,,,0,,6919.0,0.0,1,0,1,0,0,0,0,0,0,0,1,,,Range Forage Improvement,Range Forage Improvement,1,-0.0,,0,0.0,-0.0
12235,2007-05-07,4.0,2009-10-01,2012-10-12,1107.0,0.875,2009-10-01,2012-10-12,2010.0,2013.0,2010,2013,2010.0,2013.0,3,-589.4285714285714,15791.0,11409.0,8,5,0,0,0,0,3,0,0,0,2,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Wildlife Habitat Non-Structural Improvement,2,0.6615632381579821,0.954434002924965,1,-0.0,
12237,2008-01-14,2.0,2017-07-17,2019-09-16,791.0,0.5714285714285714,2017-07-17,2019-07-16,2017.0,2019.0,2017,2021,2017.0,2019.0,4,-67.525,585.1,303.0,7,1,5,0,1,0,0,0,0,0,3,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,3,0.7963116401738131,0.72483409150576,4,1.15374194270109,0.8322488896002306
12238,2008-07-28,8.0,2010-03-01,2020-05-01,3714.0,0.8235294117647058,2009-08-01,2020-05-01,2009.0,2020.0,2009,2023,2010.0,2020.0,14,-1.8955223880597014,2749.0,2612.0,68,0,0,0,62,0,6,0,0,0,2,0.0,0.625,Precommercial Thin,Precommercial Thin,2,0.2984358127031066,0.4305518670104394,2,0.3693331216456527,0.5328350630342235
12246,2010-04-08,2.0,2012-11-15,2016-09-28,1413.0,0.6666666666666666,2011-08-05,2016-09-28,2011.0,2016.0,2011,2020,2013.0,2016.0,9,1.9545454545454546,2199.2,1893.0,33,12,0,1,20,0,0,0,0,0,3,0.0,0.6363636363636364,Burning of Piled Material,Trail Maintenance,3,0.7773098260563038,0.7075378949189315,5,1.6065355111472461,0.9981966366863667
12254,2007-05-31,1.0,,,,0.0,2007-11-06,2007-11-06,2008.0,2008.0,2007,2007,,,0,0.0,486.0,242.0,21,11,0,0,10,0,0,0,0,0,2,1.0,,"Salvage Cut (intermediate treatment, not regeneration)","Salvage Cut (intermediate treatment, not regeneration)",2,0.6920129648318738,0.998363672593813,9,2.1332107971934406,0.9708660731346883
12268,2008-04-11,6.0,2008-10-15,2011-11-15,1126.0,0.75,2008-10-10,2011-11-15,2009.0,2012.0,2008,2012,2009.0,2012.0,4,0.0,108.0,90.0,12,6,0,0,6,0,0,0,0,0,2,0.7,1.1111111111111112,Yarding - Removal of Fuels by Carrying or Dragging,Stand Silviculture Prescription,2,0.6931471805599453,1.0,2,0.6931471805599453,1.0
12298,2007-10-09,5.0,2008-01-15,2020-11-01,4674.0,1.0,2008-01-15,2020-11-01,2008.0,2021.0,2008,2021,2008.0,2021.0,13,0.0,1341.0,1341.0,12,12,0,0,0,0,0,0,0,0,1,0.0,0.0,Burning of Piled Material,Rearrangement of Fuels,1,-0.0,,4,1.1269287948006759,0.8129072918469556
12373,2007-07-10,5.0,2012-09-28,2016-09-03,1436.0,0.8461538461538461,2012-09-25,2016-09-02,2012.0,2016.0,2012,2016,2012.0,2016.0,4,0.0,211.70000000000002,176.8,13,12,0,0,1,0,0,0,0,0,2,0.2727272727272727,0.2727272727272727,Burning of Piled Material,Burning of Piled Material,2,0.2711893730418441,0.3912435636292556,3,1.0123308391031736,0.92146324007577
12390,2007-03-12,2.0,2009-09-30,2010-10-15,380.0,1.0,2009-05-15,2010-10-15,2009.0,2011.0,2009,2011,2009.0,2011.0,2,-15.4,258.2,181.2,5,4,0,0,1,0,0,0,0,0,2,0.0,0.0,Chipping of Fuels,Chipping of Fuels,2,0.5004024235381879,0.7219280948873623,5,1.6094379124341005,1.0000000000000002
12392,2008-05-02,1.0,2008-05-12,2020-07-20,4452.0,0.9786223277909739,2008-05-12,2020-07-20,2008.0,2020.0,2008,2038,2008.0,2020.0,30,-0.013075060532687649,9000.7,8771.3,421,188,6,0,196,30,0,0,1,0,5,0.06537530266343826,0.23300970873786409,Invasives - Treatment Activity Monitoring,Thinning for Hazardous Fuels Reduction,5,0.9790982957098284,0.6083479754922937,24,2.8082441741491238,0.8836364404317425
12393,2008-01-22,2.0,,,,0.0,2008-03-15,2020-04-28,2008.0,2020.0,2008,2020,,,12,0.0,868.0,798.0,12,10,0,0,2,0,0,0,0,0,2,0.0,,Compacting/Crushing of Fuels,"Piling of Fuels, Hand or Machine ",2,0.45056120886630463,0.6500224216483541,6,1.7481554572476758,0.9756641375534825
12415,2007-06-19,6.0,2007-09-30,2021-09-20,5104.0,0.8082191780821918,2007-08-17,2021-09-20,2007.0,2021.0,2005,2024,2007.0,2021.0,19,-2.0915254237288137,47271.3,27799.4,365,196,1,0,168,0,0,0,0,0,3,1.3694915254237288,1.6983050847457628,Broadcast Burning - Covers a majority of the unit,Underburn - Low Intensity (Majority of Unit),3,0.7071948282429603,0.6437164735343712,62,3.518540060333125,0.8525382825145594
12425,2007-05-02,3.0,2009-05-13,2009-05-13,0.0,1.0,2009-05-13,2009-05-13,2009.0,2009.0,2009,2009,2009.0,2009.0,0,0.0,1.5,1.5,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,1,-0.0,,0,0.0,-0.0
12488,2007-11-01,2.0,2008-09-15,2019-09-19,4021.0,0.9857142857142858,2008-09-15,2019-09-19,2008.0,2019.0,2008,2019,2008.0,2019.0,11,-0.3742857142857142,982.1999999999999,956.0,70,13,0,0,57,0,0,0,0,0,2,0.11428571428571428,0.11594202898550725,Seed-tree Removal Cut (w/ leave trees) (EA/NRH/FH),Thinning for Hazardous Fuels Reduction,2,0.47994861471265415,0.692419486327474,7,1.9072839993213788,0.9801500856796053
12512,2012-03-06,1.0,2012-06-07,2022-05-19,3633.0,0.7371575342465754,2012-06-07,2022-05-19,2012.0,2022.0,2012,2039,2012.0,2022.0,27,-0.13321718931475032,25208.6,18303.899999999998,1168,459,41,0,486,135,45,1,1,0,7,0.27990708478513354,0.34494773519163763,Burning of Piled Material,Pretreatment Exam for Release or Precommercial Thinning,7,1.2364216227227962,0.6353950223873622,109,4.402731575630223,0.9384790226936269
12543,2009-04-22,4.0,2009-08-06,2009-08-06,0.0,1.0,2009-08-06,2009-08-06,2009.0,2009.0,2009,2009,2009.0,2009.0,0,0.0,500.0,500.0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1,-0.0,,1,-0.0,
12558,2007-09-25,5.0,2011-10-15,2012-06-15,244.0,1.0,2011-10-15,2012-06-15,2012.0,2012.0,2009,2012,2012.0,2012.0,3,0.0,3.3,3.3,2,0,2,0,0,0,0,0,0,0,1,1.5,1.5,Range Fences - Area,Range Fences - Area,1,-0.0,,0,0.0,-0.0
12560,2008-01-10,6.0,2008-07-30,2008-07-30,0.0,1.0,2008-07-30,2008-07-30,2008.0,2008.0,2008,2008,2008.0,2008.0,0,0.0,71.0,71.0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,Prune,Prune,1,-0.0,,1,-0.0,
12561,2007-06-19,9.0,2008-05-01,2021-08-26,4865.0,0.9743589743589743,2008-05-01,2021-08-26,2008.0,2021.0,2006,2022,2008.0,2021.0,16,-5.831168831168831,7760.9,7060.900000000001,78,9,54,0,0,0,15,0,0,0,3,0.11688311688311688,0.10526315789473684,Range Control Vegetation,Range Control Vegetation,3,0.8207996891635668,0.7471240742797935,10,2.048902662585805,0.8898271203178952
12563,2008-01-24,9.0,2011-06-15,2014-04-20,1040.0,1.0,2011-06-15,2014-04-20,2011.0,2014.0,2011,2014,2011.0,2014.0,3,0.0,35.0,35.0,3,0,0,0,3,0,0,0,0,0,1,0.0,0.0,Tree Release and Weed,Tree Release and Weed,1,-0.0,,0,0.0,-0.0
12575,2008-04-28,2.0,2008-10-06,2019-12-01,4073.0,0.9130434782608695,2008-10-06,2019-12-01,2009.0,2020.0,2009,2020,2009.0,2020.0,11,0.0,978.9,943.4,46,8,0,3,34,1,0,0,0,0,4,0.0,0.0,Precommercial Thin,Precommercial Thin,4,0.7889103739588232,0.569078542108126,7,1.4507634143274954,0.7455449137935798
12592,2008-02-13,9.0,2008-08-19,2019-04-03,3879.0,1.0,2008-08-19,2019-04-03,2008.0,2019.0,2008,2019,2008.0,2019.0,11,-0.2,2827.0,2826.0,5,4,0,0,1,0,0,0,0,0,2,0.4,0.4,Broadcast Burning - Covers a majority of the unit,Yarding - Removal of Fuels by Carrying or Dragging,2,0.5004024235381879,0.7219280948873623,1,-0.0,
126,2007-04-04,2.0,,,,0.0,2014-09-30,2014-09-30,2014.0,2014.0,2014,2014,,,0,0.0,4.2,4.2,1,0,1,0,0,0,0,0,0,0,1,0.0,,Range Cover Manipulation,Range Cover Manipulation,1,-0.0,,0,0.0,-0.0
12656,2007-12-12,2.0,2017-09-06,2020-09-30,1120.0,0.21052631578947367,2017-09-06,2017-09-27,2017.0,2017.0,2017,2025,2017.0,2020.0,8,-9.975000000000001,324.4,72.30000000000001,19,0,4,0,15,0,0,0,0,0,2,0.0,2.25,Stocking Survey,Invasives - Pesticide Application,2,0.5146531654289292,0.7424875695421236,1,-0.0,
12683,2007-09-28,6.0,2008-05-06,2009-09-30,512.0,1.0,2008-05-06,2009-09-16,2008.0,2009.0,2008,2009,2008.0,2009.0,1,0.0,24620.0,24620.0,2,0,2,0,0,0,0,0,0,0,1,0.0,0.0,Range Fences - Area,Range Fences - Area,1,-0.0,,2,0.6931471805599453,1.0
12713,2008-05-16,1.0,2008-06-01,2021-06-25,4772.0,0.6694736842105263,2008-06-01,2021-06-25,2008.0,2021.0,2000,2024,2008.0,2021.0,24,-3.4363636363636374,17089.0,13082.2,475,218,22,0,111,124,0,0,0,0,4,0.3313782991202346,0.9874213836477987,Watershed Resource Non-Structural Improvements Erosion Cont,Rearrangement of Fuels,4,1.190060858471277,0.858447449436287,8,0.32019260793196125,0.15398009586424824
12727,2009-09-30,1.0,2010-09-01,2021-09-01,4018.0,0.872,2010-09-15,2021-09-01,2010.0,2021.0,2010,2026,2010.0,2021.0,16,0.00821917808219178,3226.9,2878.7,250,86,0,0,164,0,0,0,0,0,2,0.0,0.24770642201834864,Post Treatment Vegetation Monitoring,Stocking Survey,2,0.6436530712983656,0.9285950940151024,29,3.008984280125731,0.8935907125623167
12738,2007-04-10,9.0,2011-03-28,2016-06-09,1900.0,1.0,2008-06-10,2016-06-09,2008.0,2016.0,2008,2016,2011.0,2016.0,8,0.0,378.0,378.0,6,0,0,0,6,0,0,0,0,0,1,0.0,1.3333333333333333,Single-tree Selection Cut (UA/RH/FH),Stocking Survey,1,-0.0,,1,-0.0,
12751,2008-03-03,5.0,2021-03-08,2021-03-08,0.0,1.0,2021-03-08,2021-03-08,2021.0,2021.0,2021,2021,2021.0,2021.0,0,0.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,Burning of Piled Material,Burning of Piled Material,1,-0.0,,1,-0.0,
12784,2007-05-24,1.0,2008-01-01,2018-04-22,3764.0,1.0,2007-10-27,2018-04-22,2008.0,2018.0,2006,2015,2008.0,2018.0,9,-0.19047619047619047,563.0,559.0,21,10,0,0,10,0,0,0,1,0,3,0.8571428571428571,0.9047619047619048,Underburn - Low Intensity (Majority of Unit),Rearrangement of Fuels,3,0.8515842539195699,0.7751453926953416,13,2.1028547617221864,0.8198426045352126
12812,2008-05-06,8.0,,,,0.0,2009-06-18,2009-06-18,2009.0,2009.0,2009,2009,,,0,0.0,23.0,23.0,1,0,0,0,1,0,0,0,0,0,1,0.0,,Tree Release and Weed,Tree Release and Weed,1,-0.0,,1,-0.0,
12841,2007-10-02,9.0,2013-07-01,2021-08-05,2957.0,0.875,2013-07-01,2021-08-05,2013.0,2021.0,2012,2021,2013.0,2021.0,9,-1.6428571428571426,66.6,29.1,8,0,7,0,1,0,0,0,0,0,2,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,2,0.37677016125643675,0.5435644431995964,7,1.945910149055313,0.9999999999999999
12876,2008-07-25,3.0,2015-11-30,2015-11-30,0.0,1.0,2015-11-30,2015-11-30,2016.0,2016.0,2016,2016,2016.0,2016.0,0,-0.6999999999999886,190.7,190.0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,1,-0.0,,1,-0.0,
12878,2009-06-24,8.0,2011-03-01,2021-07-28,3802.0,0.9787234042553191,2011-03-01,2021-07-28,2011.0,2021.0,2011,2030,2011.0,2021.0,19,-0.021739130434782608,1344.3,1303.3,47,0,2,1,42,0,1,0,0,1,5,0.08695652173913043,0.5434782608695652,Tree Release and Weed,Tree Release and Weed,5,0.4806067861989658,0.29861778605183975,21,2.7975703883703966,0.9188864413370237
12892,2008-08-25,2.0,2009-09-30,2009-09-30,0.0,1.0,2009-09-30,2009-09-30,2009.0,2009.0,2009,2009,2009.0,2009.0,0,-96499.0,99999.0,3500.0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,Range Monitoring,Range Monitoring,1,-0.0,,0,0.0,-0.0
12901,2007-10-26,1.0,2012-07-01,2015-10-15,1201.0,0.3880597014925373,2008-01-07,2015-10-15,2008.0,2016.0,2007,2016,2012.0,2016.0,9,0.0,298.6000000000001,125.79999999999998,67,42,0,0,25,0,0,0,0,0,2,1.4848484848484849,2.6153846153846154,Stand Silviculture Prescription,Burning of Piled Material,2,0.6606027747699736,0.9530483471581298,10,2.264546507769039,0.9834800523373729
12930,2007-03-06,2.0,2007-07-01,2013-01-15,2025.0,1.0,2007-07-01,2013-01-15,2007.0,2013.0,2007,2013,2007.0,2013.0,6,0.0,3359.0,3359.0,78,69,0,0,9,0,0,0,0,0,2,0.0,0.5641025641025641,Burning of Piled Material,Burning of Piled Material,2,0.3576271598532216,0.5159469300074474,42,3.6166034793815434,0.9676091920191094
12959,2007-10-18,5.0,2009-04-23,2021-04-05,4365.0,0.5871559633027523,2009-04-23,2021-04-05,2009.0,2021.0,2004,2021,2009.0,2021.0,17,0.0,4784.700000000003,2696.6,109,67,0,0,42,0,0,0,0,0,2,0.84375,2.9375,Burning of Piled Material,Underburn - Low Intensity (Majority of Unit),2,0.6666090797787199,0.9617136136083145,24,1.2513368746596196,0.3937431338356589
12964,2009-06-08,1.0,2009-08-01,2021-11-01,4475.0,0.18297101449275363,2009-08-01,2021-11-01,2009.0,2022.0,2009,2044,2009.0,2022.0,35,0.0,12843.099999999999,2882.0,552,177,3,0,313,44,0,0,15,0,5,0.2,2.089108910891089,Post Treatment Vegetation Monitoring,Silvicultural Stand Examination,5,1.0143432725822101,0.63024691089085,47,3.5951357177877012,0.933765686331326
12968,2007-07-16,6.0,2008-12-11,2015-09-22,2476.0,1.0,2007-08-29,2015-09-22,2007.0,2015.0,2007,2015,2009.0,2015.0,8,0.0,5601.0,5601.0,15,9,0,0,2,1,3,0,0,0,4,0.26666666666666666,0.6666666666666666,Fuel Inventory,Burn Plan - Fuels,4,1.0775733728921972,0.7773048806327834,2,0.39267446722755217,0.5665095065529053
12989,2007-10-17,2.0,2008-08-31,2021-11-30,4839.0,0.1615598885793872,2008-08-31,2021-11-30,2008.0,2022.0,2008,2026,2008.0,2022.0,18,0.037914691943127965,15543.4,4279.4,718,285,7,0,424,1,0,0,0,1,5,0.6635071090047393,4.146551724137931,Stand Clearcut (w/ leave trees) (EA/RH/FH),Stocking Survey,5,0.7412776854294182,0.4605817221667881,82,4.143661802284192,0.9403053768076169
13002,2008-10-07,6.0,2009-11-15,2015-11-09,2185.0,0.9818181818181818,2009-09-30,2015-11-09,2009.0,2016.0,2008,2021,2010.0,2016.0,13,0.0,1155.0,1113.0,55,36,0,0,19,0,0,0,0,0,2,0.24074074074074073,0.42592592592592593,Underburn - Low Intensity (Majority of Unit),Tree Release and Weed,2,0.6445873236218831,0.9299429352091801,12,2.3439382803233215,0.9432701548459755
13003,2008-09-04,6.0,2010-04-01,2012-06-16,807.0,1.0,2008-12-10,2012-06-16,2009.0,2012.0,2007,2012,2010.0,2012.0,5,0.0,315.0,315.0,12,7,0,0,5,0,0,0,0,0,2,0.9166666666666666,1.75,Fuel Inventory,Fuel Inventory,2,0.6791932659915256,0.9798687566511527,5,1.5890269151739727,0.9873179343530822
13008,2009-03-05,3.0,2009-07-14,2011-10-28,836.0,1.0,2009-07-14,2011-06-21,2009.0,2011.0,2009,2010,2009.0,2012.0,1,0.0,3103.0,3103.0,40,0,0,0,40,0,0,0,0,0,1,0.6,0.75,Precommercial Thin,Commercial Thin,1,-0.0,,1,-0.0,
13024,2013-07-23,3.0,2014-04-01,2022-05-18,2969.0,0.7347328244274809,2014-04-01,2021-11-02,2014.0,2022.0,2011,2032,2014.0,2022.0,21,-0.1759656652360515,88843.3,72341.3,524,31,106,3,382,0,2,0,0,0,5,0.3648068669527897,2.0467532467532465,Tree Release and Weed,Stand Silviculture Prescription,5,0.7717761289207472,0.479531470557643,21,1.588696992752022,0.5218214105000942
13035,2007-06-20,4.0,2008-07-23,2011-11-20,1215.0,1.0,2007-09-12,2011-11-15,2007.0,2012.0,2007,2012,2008.0,2012.0,5,0.0,200.0,200.0,11,11,0,0,0,0,0,0,0,0,1,0.0,0.5454545454545454,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,1,-0.0,,2,0.6890092384766586,0.9940302114769566
13036,2007-03-23,4.0,2007-10-01,2007-10-01,0.0,1.0,2007-10-01,2007-10-01,2008.0,2008.0,2007,2007,2008.0,2008.0,0,0.0,400.0,400.0,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,Wildfire - Fuels Benefit,Wildfire - Fuels Benefit,1,-0.0,,1,-0.0,
13037,2007-06-20,4.0,2008-07-23,2008-11-15,115.0,1.0,2007-09-12,2008-11-15,2007.0,2009.0,2007,2009,2008.0,2009.0,2,0.0,63.0,63.0,4,4,0,0,0,0,0,0,0,0,1,0.0,0.5,Burning of Piled Material,Burning of Piled Material,1,-0.0,,1,-0.0,
13059,2007-08-21,4.0,2007-10-01,2018-02-05,3780.0,1.0,2007-10-01,2018-02-05,2008.0,2018.0,2008,2018,2008.0,2018.0,10,0.0,17508.1,17508.1,94,5,1,0,88,0,0,0,0,0,3,0.010638297872340425,0.010638297872340425,Stand Silviculture Prescription,Site Preparation for Natural Regeneration - Burning,3,0.2661370244375286,0.24224835930078376,23,2.898509611987438,0.9244187398791021
13060,2008-01-29,6.0,2008-05-05,2017-05-11,3293.0,0.5572289156626506,2008-05-05,2017-04-24,2008.0,2017.0,2008,2023,2008.0,2017.0,15,-1.0704225352112675,8208.0,5815.0,332,137,0,0,195,0,0,0,0,0,2,0.2112676056338028,1.2972972972972974,Underburn - Low Intensity (Majority of Unit),Plant Trees,2,0.677808761812923,0.9778713393385927,7,0.9777554620395201,0.5024669111850791
13072,2010-03-04,4.0,2010-06-07,2016-04-18,2142.0,0.76,2010-06-07,2016-04-18,2010.0,2016.0,2010,2016,2010.0,2016.0,6,-59.10526315789474,2396.7,1039.7,25,15,10,0,0,0,0,0,0,0,2,0.2631578947368421,0.3157894736842105,Broadcast Burning - Covers a majority of the unit,Invasives - Pesticide Application,2,0.6730116670092565,0.9709505944546688,6,1.5519014979437442,0.8661327173632023
