NEPA_DOC_NBR,PROJECT NAME,LMU – REGION,REGION_ID,DISTRICT_ID,LMU (ACTUAL),PROJECT CREATED,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,DECISION TYPE,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,ELAPSED DAYS,HF Fuels management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT
21869,Wells Branch Vegetation Treatment,R8,8.0,80812.0,Clinch Ranger District (11080812),08/13/2007,2010-05-27,2010.0,2012-03-27,2012.0,DN,1.0,0.0,0.0,670.0,0.0,1.0,1.0,2012-03-27,8.0,2015-09-02,2021-09-08,2198.0,1.0,2015-05-15,2021-09-08,2015.0,2021.0,2015.0,2021.0,2015.0,2021.0,6.0,-0.06521739130434782,874.0,871.0,46.0,0.0,4.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,3.0,0.2608695652173913,0.34782608695652173,Site Preparation for Natural Regeneration - Manual,Invasives - Pesticide Application,3.0,0.5303822984556146,0.48277477316280304,7.0,1.3583750130510266,0.6980666675234111,4122.0,3452.0,1254.0,1144.0
21870,Nautilus Forest Management Project,R2,2.0,20308.0,Northern Hills Ranger District (11020308),08/13/2007,2009-11-24,2010.0,2010-11-09,2011.0,ROD,0.0,1.0,0.0,350.0,1.0,1.0,1.0,2010-11-09,2.0,2011-02-08,2022-06-14,4144.0,0.9402366863905326,2011-01-03,2022-03-02,2011.0,2022.0,2010.0,2026.0,2011.0,2022.0,16.0,0.424019912881145,100032.4,93986.4,1690.0,518.0,20.0,0.0,1143.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0703173615432482,1.6211453744493391,Rearrangement of Fuels,Precommercial Thin,4.0,0.7073297405354703,0.5102305544719001,258.0,4.688056297679698,0.8442446277494152,4585.0,4235.0,91.0,55.0
21989,Forest Wide Precommercial Thin,R1,1.0,11700.0,Nez Perce-Clearwater National Forest All Units (11011700),09/06/2007,2009-01-23,2009.0,2010-01-12,2010.0,DM,0.0,0.0,0.0,354.0,1.0,0.0,1.0,2010-01-12,1.0,2010-06-29,2016-09-21,2276.0,0.9535864978902954,2010-06-29,2016-09-21,2010.0,2016.0,2010.0,2030.0,2010.0,2016.0,20.0,0.05309734513274336,4421.7,4285.7,237.0,1.0,1.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,3.0,0.017699115044247787,0.3584070796460177,Precommercial Thin,Precommercial Thin,3.0,0.05454707858712547,0.04965089062789841,168.0,4.970544500223881,0.9700584391701277,2798.0,2444.0,168.0,168.0
22086,South Township,R1,1.0,11705.0,Red River Ranger District (11011705),09/12/2007,2009-08-26,2009.0,2010-10-22,2011.0,DN,0.0,0.0,0.0,422.0,1.0,0.0,1.0,2010-10-22,1.0,2011-03-01,2015-12-01,1736.0,0.5416666666666666,2011-03-01,2015-12-01,2011.0,2016.0,2011.0,2031.0,2011.0,2016.0,20.0,0.0,1535.0,731.0,24.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23076923076923078,0.6153846153846154,Stand Silviculture Prescription,Underburn - Low Intensity (Majority of Unit),2.0,0.6615632381579821,0.954434002924965,6.0,1.6762349391347309,0.9355245321275765,2288.0,1866.0,130.0,130.0
22240,Lassen 15 Restoration Project,R5,5.0,50953.0,Warner Mountain Ranger District (11050953),09/19/2007,2014-03-21,2014.0,2018-03-16,2018.0,DN,0.0,0.0,1.0,1456.0,1.0,1.0,1.0,2018-03-16,5.0,2018-11-20,2021-02-28,831.0,0.052924791086350974,2018-10-30,2021-11-18,2019.0,2022.0,2018.0,2035.0,2019.0,2021.0,17.0,0.0,18697.0,8745.0,359.0,154.0,0.0,0.0,176.0,0.0,0.0,0.0,29.0,0.0,3.0,0.18947368421052632,0.05263157894736842,"Piling of Fuels, Hand or Machine ",Precommercial Thin,3.0,0.9157807089116177,0.8335795242394877,56.0,3.7487407883315758,0.9312827987079418,2536.0,1080.0,249.0,228.0
22242,Hell Canyon Maintenance Burn,R2,2.0,20303.0,Hell Canyon Ranger District (11020303),09/19/2007,2009-01-08,2009.0,2012-12-07,2013.0,DN,0.0,0.0,0.0,1429.0,1.0,0.0,0.0,2012-12-07,2.0,2016-10-26,2016-10-26,0.0,1.0,2016-10-26,2016-10-26,2017.0,2017.0,2016.0,2016.0,2017.0,2017.0,0.0,0.0,2908.0,2908.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Precommercial Thin,Precommercial Thin,2.0,0.6931471805599453,1.0,4.0,1.3862943611198906,1.0,2848.0,1419.0,1419.0,1419.0
22341,Middle Fork Fuels Reduction Project,R1,1.0,11006.0,Hungry Horse Ranger District (11011006),09/21/2007,2009-03-05,2009.0,2010-04-19,2010.0,DN,0.0,0.0,0.0,410.0,1.0,0.0,0.0,2010-04-19,1.0,2010-11-01,2021-12-01,4048.0,0.8647959183673469,2010-11-01,2021-12-01,2011.0,2022.0,2009.0,2024.0,2011.0,2022.0,15.0,0.004129793510324485,6654.299999999999,5033.9,392.0,152.0,1.0,0.0,236.0,0.0,3.0,0.0,0.0,0.0,4.0,0.3274336283185841,0.6873156342182891,"Piling of Fuels, Hand or Machine ",Site Preparation for Natural Regeneration - Mechanical,4.0,0.7253690285132117,0.5232431501252278,38.0,3.41116686850704,0.9377556210967175,4654.0,4244.0,196.0,196.0
22482,Muddy Sled Vegetation Management Project,R6,6.0,61602.0,Wallowa Valley Ranger District (11061602),09/25/2007,2009-01-12,2009.0,2011-11-03,2012.0,DN,0.0,0.0,0.0,1025.0,1.0,1.0,1.0,2011-11-03,6.0,2013-05-09,2021-11-23,3120.0,0.774074074074074,2012-06-14,2021-11-23,2012.0,2022.0,2008.0,2030.0,2013.0,2022.0,22.0,0.0,13727.0,10031.0,270.0,187.0,10.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5905172413793104,1.1148325358851674,Invasives - Treatment Activity Monitoring,Precommercial Thin,3.0,0.730100842385113,0.6645664261322277,45.0,3.604660993555121,0.9469347501234903,4698.0,3673.0,553.0,224.0
22485,Puderbaugh Vegetation Management Project,R6,6.0,61604.0,Hells Canyon NRA (11061604),09/25/2007,2010-01-21,2010.0,2014-08-15,2014.0,DN,0.0,1.0,0.0,1667.0,1.0,1.0,0.0,2014-08-15,6.0,2015-06-15,2021-09-27,2296.0,0.5078534031413613,2015-03-26,2021-03-12,2015.0,2021.0,2010.0,2025.0,2015.0,2021.0,15.0,0.323943661971831,24579.699999999997,8427.0,191.0,132.0,0.0,2.0,54.0,3.0,0.0,0.0,0.0,0.0,4.0,0.8943661971830986,1.4639175257731958,"Piling of Fuels, Hand or Machine ",Precommercial Thin,4.0,0.725482205413143,0.5233247900013649,44.0,3.6277937240107874,0.9586712281790337,4267.0,2600.0,304.0,223.0
22879,Dog Valley Fuels Reduction and Ecosystem Enhancement Project,R4,4.0,41701.0,Carson Ranger District (11041701),10/31/2007,2009-03-04,2009.0,2010-02-05,2010.0,DN,0.0,0.0,0.0,338.0,1.0,0.0,1.0,2010-02-05,4.0,2010-05-20,2022-05-17,4380.0,0.7105263157894737,2010-05-20,2022-05-17,2010.0,2022.0,2001.0,2022.0,2010.0,2022.0,21.0,3.403225806451613,7348.0,5890.0,76.0,59.0,4.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,5.0,0.43548387096774194,0.5370370370370371,Thinning for Hazardous Fuels Reduction,Broadcast Burning - Covers a majority of the unit,5.0,0.7452499898166064,0.4630498536532525,24.0,2.638659937928068,0.8302754071472658,4822.0,4484.0,104.0,104.0
22955,Winter Park Resort Vegetation Project - Response to Mountain Pine Beetle,R2,2.0,21008.0,Sulphur Ranger District (11021008),11/20/2007,2009-10-15,2010.0,2010-06-10,2010.0,DN,0.0,1.0,0.0,238.0,1.0,0.0,0.0,2010-06-10,2.0,2011-10-26,2021-10-05,3632.0,0.8267716535433071,2010-08-24,2021-10-05,2010.0,2022.0,2010.0,2024.0,2012.0,2022.0,14.0,0.0,3551.2,3255.3,254.0,102.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5394190871369294,1.2428571428571429,Stocking Survey,Stand Clearcut (w/ leave trees) (EA/RH/FH),2.0,0.6736450303113333,0.971864344549656,40.0,1.7784845298117142,0.4821205333311451,4373.0,4135.0,503.0,75.0
22958,Fort Vegetation Management Project,R6,6.0,60212.0,Chiloquin Ranger District (11060212),11/21/2007,2010-02-05,2010.0,2013-03-26,2013.0,DN,0.0,0.0,0.0,1145.0,1.0,1.0,1.0,2013-03-26,6.0,2013-09-26,2021-09-28,2924.0,0.7536231884057971,2013-09-25,2021-05-28,2013.0,2021.0,2013.0,2025.0,2013.0,2021.0,12.0,-0.36259541984732824,20188.0,15736.0,345.0,146.0,0.0,0.0,198.0,0.0,0.0,1.0,0.0,0.0,3.0,0.07633587786259542,1.6384615384615384,"Seeding grasses, forbs and/or shrubs",Burning of Piled Material,3.0,0.699534449359084,0.6367436961834432,81.0,4.220140685500543,0.9603343984566164,4253.0,3108.0,184.0,183.0
22994,Spartan Aspen Timber Sale,R2,2.0,20405.0,Norwood Ranger District (11020405),11/30/2007,2009-01-23,2009.0,2009-07-06,2009.0,DN,0.0,0.0,0.0,164.0,0.0,1.0,1.0,2009-07-06,2.0,2016-09-08,2021-09-30,1848.0,0.8333333333333334,2016-09-08,2021-09-30,2016.0,2021.0,2016.0,2021.0,2016.0,2021.0,5.0,0.0,320.0,182.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Certification of Natural Regeneration without Site Prep,Certification of Natural Regeneration without Site Prep,1.0,-0.0,,3.0,0.8675632284814612,0.7896900821428474,4633.0,4469.0,2621.0,2621.0
23067,Dali Project,R9,9.0,90406.0,Huron Shores Ranger District (11090406),12/07/2007,2009-01-23,2009.0,2009-07-31,2009.0,DN,0.0,0.0,0.0,189.0,1.0,1.0,0.0,2009-07-31,9.0,2016-10-18,2021-06-16,1702.0,0.5478260869565217,2015-09-01,2021-06-16,2015.0,2021.0,2015.0,2021.0,2017.0,2021.0,6.0,0.0,4720.0,1151.0,115.0,0.0,0.0,0.0,69.0,0.0,46.0,0.0,0.0,0.0,2.0,0.031746031746031744,0.7142857142857143,Commercial Thin,Wildlife Habitat Large woody debris placement,2.0,0.6730116670092565,0.9709505944546688,22.0,3.0450704808408866,0.9851273564788855,4527.0,4338.0,2636.0,2223.0
23080,South Main Divide and Greater El Cariso Fuels Management,R5,5.0,50252.0,Trabuco Ranger District (11050252),12/08/2007,2014-11-05,2015.0,2018-07-23,2018.0,DN,0.0,0.0,0.0,1356.0,1.0,0.0,0.0,2018-07-23,5.0,2019-03-01,2022-04-21,1147.0,0.7307692307692307,2019-03-01,2022-04-21,2019.0,2022.0,2019.0,2021.0,2019.0,2022.0,2.0,-6.428571428571429,1583.0,1227.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09523809523809523,0.10526315789473684,Burning of Piled Material,Burning of Piled Material,1.0,-0.0,,2.0,0.2711893730418441,0.3912435636292556,2724.0,1368.0,221.0,221.0
23147,Plantation Maintenance (Old: Sulphur Creek/Ragged Rocks Precommercial Thinning and Fuel Treatment),R6,6.0,60401.0,Blue Mountain Ranger District (11060401),12/11/2007,2009-02-23,2009.0,2009-04-20,2009.0,DM,0.0,0.0,0.0,56.0,0.0,0.0,1.0,2009-04-20,6.0,2009-08-17,2015-11-05,2271.0,0.37477148080438755,2009-07-23,2015-11-05,2009.0,2016.0,2009.0,2028.0,2009.0,2016.0,19.0,-3.301016949152542,25768.100000000002,5897.8,547.0,306.0,80.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,3.0,0.13220338983050847,0.7073170731707317,"Piling of Fuels, Hand or Machine ",Precommercial Thin,3.0,0.9660844976069216,0.879368005957901,124.0,4.519105358449418,0.9375189596174938,2446.0,2390.0,119.0,94.0
23311,Big Ten/ Hat Peak Wildlife Habitat Improvment Project,R4,4.0,41704.0,Tonopah Ranger District (11041704),12/14/2007,2009-04-14,2009.0,2010-09-30,2010.0,DM,0.0,0.0,0.0,534.0,1.0,0.0,0.0,2010-09-30,4.0,2011-11-07,2014-10-03,1061.0,1.0,2011-10-19,2014-10-03,2012.0,2015.0,2012.0,2015.0,2012.0,2015.0,3.0,0.0,161.0,161.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1.0,-0.0,,1.0,-0.0,,1998.0,1464.0,403.0,384.0
23333,Rust Resistant Sugar Pine (RRSP) Maintenance Project,R5,5.0,50651.0,Almanor Ranger District (11050651),12/14/2007,2010-02-10,2010.0,2010-05-06,2010.0,DM,0.0,0.0,0.0,85.0,1.0,1.0,1.0,2010-05-06,5.0,2012-07-15,2018-10-15,2283.0,0.9494949494949495,2011-09-22,2017-06-20,2011.0,2017.0,2011.0,2020.0,2012.0,2019.0,9.0,0.0,307.8,193.8,99.0,37.0,0.0,0.0,48.0,0.0,0.0,0.0,14.0,0.0,3.0,0.10526315789473684,1.9680851063829787,Commercial Thin,Precommercial Thin,3.0,0.9954389015888456,0.9060875359364993,20.0,2.844347716932722,0.9494665935411933,3169.0,3084.0,801.0,504.0
23425,Gulliford Underburn CE,R6,6.0,61405.0,North Fork John Day Ranger District (11061405),12/17/2007,2009-05-21,2009.0,2009-07-02,2009.0,DM,0.0,0.0,0.0,42.0,0.0,0.0,1.0,2009-07-02,6.0,2010-09-15,2014-10-03,1479.0,0.6666666666666666,2010-09-15,2014-10-03,2010.0,2015.0,2009.0,2015.0,2010.0,2015.0,6.0,0.0,8021.0,4011.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1.0,-0.0,,4.0,1.3296613488547582,0.9591479170272448,1961.0,1919.0,440.0,440.0
23476,Dunaway Waterfowl Area Improvements,R8,8.0,81201.0,Enoree Ranger District (11081201),12/18/2007,2012-02-17,2012.0,2013-08-05,2013.0,DN,0.0,1.0,0.0,535.0,0.0,0.0,1.0,2013-08-05,8.0,2017-05-30,2017-05-30,0.0,1.0,2017-05-30,2017-05-30,2017.0,2017.0,2017.0,2017.0,2017.0,2017.0,0.0,0.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Wildlife Habitat Seeding and planting,Wildlife Habitat Seeding and planting,1.0,-0.0,,0.0,0.0,-0.0,1929.0,1394.0,1394.0,1394.0
23563,R-C Prescribed Burn,R3,3.0,30102.0,Black Mesa Ranger District (11030102),12/19/2007,2009-05-01,2009.0,2012-02-22,2012.0,DN,0.0,1.0,0.0,1027.0,1.0,0.0,1.0,2012-02-22,3.0,2014-11-07,2021-11-11,2561.0,0.8421052631578947,2014-11-07,2021-11-11,2015.0,2022.0,2015.0,2023.0,2015.0,2022.0,8.0,0.0,86274.0,79861.0,57.0,21.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11320754716981132,0.8333333333333334,Range Control Vegetation,Range Cover Manipulation,3.0,1.0919804569730027,0.9939634466467264,20.0,2.428744472795227,0.8107348224125125,4577.0,3550.0,989.0,989.0
23585,Upper Santeetlah Project,R8,8.0,81102.0,Cheoah Ranger District (11081102),12/20/2007,2009-04-23,2009.0,2012-04-03,2012.0,DN,1.0,0.0,0.0,1076.0,1.0,1.0,1.0,2012-04-03,8.0,2012-07-20,2022-02-28,3510.0,0.7860082304526749,2012-07-20,2022-02-28,2012.0,2022.0,2010.0,2027.0,2012.0,2022.0,17.0,-0.6632124352331606,2803.5,1922.4,243.0,0.0,38.0,0.0,204.0,0.0,0.0,0.0,0.0,1.0,3.0,0.07253886010362694,0.3769633507853403,Stocking Survey,Two-aged Shelterwood Establishment and Removal Cut (w/ res) (2A/RH/FH),3.0,0.4596262465758456,0.41836983922059373,83.0,4.012645569075695,0.9080765579088295,4694.0,3618.0,108.0,108.0
23638,Teton to Snake Fuels Management,R4,4.0,40304.0,Jackson Ranger District (11040304),12/20/2007,2010-07-13,2010.0,2017-07-21,2017.0,ROD,0.0,0.0,0.0,2565.0,1.0,0.0,0.0,2017-07-21,4.0,2018-02-20,2021-11-12,1361.0,0.4351145038167939,2017-09-01,2021-11-12,2017.0,2022.0,2017.0,2027.0,2018.0,2022.0,10.0,-1.3333333333333333,21130.0,4253.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028985507246376812,0.03508771929824561,Burning of Piled Material,"Piling of Fuels, Hand or Machine ",1.0,-0.0,,34.0,3.425767522077554,0.9714739880291857,4140.0,1575.0,214.0,42.0
23706,Alpine Community Defense,R5,5.0,50254.0,Descanso Ranger District (11050254),12/21/2007,2014-11-18,2015.0,2017-02-01,2017.0,DN,0.0,0.0,0.0,806.0,1.0,0.0,1.0,2017-02-01,5.0,2018-03-01,2022-06-08,1560.0,1.0,2018-03-01,2022-06-08,2018.0,2022.0,2018.0,2022.0,2018.0,2022.0,4.0,0.0,1430.0,1430.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.041666666666666664,0.041666666666666664,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,2.0,0.37677016125643675,0.5435644431995964,3.0,0.7214636866925115,0.6567045482143385,2759.0,1953.0,393.0,393.0
23804,Raintree Forest Health Project,R5,5.0,50356.0,Placerville Ranger District (11050356),12/31/2007,2009-08-26,2009.0,2011-12-12,2012.0,DN,1.0,0.0,0.0,838.0,1.0,0.0,0.0,2011-12-12,5.0,2012-05-18,2019-09-12,2673.0,0.8444444444444444,2012-05-18,2019-07-25,2012.0,2019.0,2012.0,2026.0,2012.0,2019.0,14.0,-0.34649122807017546,14204.0,6641.0,270.0,86.0,0.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,3.0,0.04824561403508772,1.9736842105263157,"Piling of Fuels, Hand or Machine ",Plant Trees,3.0,0.6487559091917758,0.5905230770523128,65.0,3.7913526912855224,0.908241724151365,3669.0,2831.0,158.0,158.0
23808,Wharf-Whale Fuel Break Project,R5,5.0,50355.0,Pacific Ranger District (11050355),12/31/2007,2009-07-20,2009.0,2010-02-01,2010.0,DM,0.0,0.0,0.0,196.0,1.0,0.0,0.0,2010-02-01,5.0,2010-10-18,2010-11-18,31.0,0.8947368421052632,2010-10-18,2010-11-18,2011.0,2011.0,2010.0,2020.0,2011.0,2011.0,10.0,0.0,556.0,91.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.058823529411764705,Burning of Piled Material,Burning of Piled Material,1.0,-0.0,,18.0,2.871476118054867,0.9934625572680481,486.0,290.0,259.0,259.0
23919,Two Goats Project,R3,3.0,30802.0,Sacramento Ranger District (11030802),02/11/2008,2009-01-23,2009.0,2009-12-08,2010.0,DM,0.0,0.0,0.0,319.0,1.0,0.0,0.0,2009-12-08,3.0,2014-07-21,2019-01-01,1625.0,0.5384615384615384,2013-05-24,2019-01-01,2013.0,2019.0,2013.0,2020.0,2014.0,2019.0,7.0,-22.75,3135.0,2857.0,13.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.25,0.42857142857142855,Burning of Piled Material,Trail Maintenance,4.0,1.1569876443452742,0.8345901684333654,5.0,1.515707952085713,0.9417623012206598,3630.0,3311.0,1686.0,1263.0
24104,Forest-wide Site-Specific Invasive Plant Management EIS,R6,6.0,61700.0,Okanogan-Wenatchee National Forest All Units (11061700),03/13/2008,2009-08-13,2009.0,2017-05-03,2017.0,ROD,0.0,0.0,0.0,2820.0,0.0,0.0,1.0,2017-05-03,6.0,2017-05-09,2022-06-29,1877.0,0.9861111111111112,2017-05-09,2022-06-29,2017.0,2022.0,2017.0,2022.0,2017.0,2022.0,5.0,-20.83997039230183,45559.5,17116.2,1368.0,0.0,1367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.011111111111111112,0.014084507042253521,Invasives - Pesticide Application,Invasives - Pesticide Application,2.0,0.006009312508783036,0.008669605355573302,987.0,6.772511719111706,0.9822822093554728,4703.0,1883.0,6.0,6.0
24162,Rooster Vegetation Management,R6,6.0,61606.0,La Grande Ranger District (11061606),03/14/2008,2009-01-02,2009.0,2010-08-11,2010.0,DN,0.0,0.0,0.0,586.0,1.0,1.0,0.0,2010-08-11,6.0,2011-01-31,2021-11-08,3934.0,0.5738636363636364,2011-01-31,2021-11-08,2011.0,2022.0,2009.0,2040.0,2011.0,2022.0,31.0,0.07407407407407407,5643.0,3379.0,176.0,80.0,0.0,0.0,92.0,2.0,2.0,0.0,0.0,0.0,4.0,0.2777777777777778,1.099009900990099,Commercial Thin,Burning of Piled Material,4.0,0.7992381508071176,0.5765284583293471,30.0,2.9746634134275136,0.8745929975912788,4693.0,4107.0,173.0,173.0
24220,Baraga Plains Restoration Project,R9,9.0,90705.0,Ontonagon Ranger District (11090705),03/18/2008,2009-06-06,2009.0,2011-01-27,2011.0,DN,1.0,0.0,0.0,600.0,1.0,1.0,1.0,2011-01-27,9.0,2013-07-19,2021-10-07,3002.0,0.9491094147582697,2012-09-17,2021-10-07,2012.0,2022.0,2001.0,2022.0,2013.0,2022.0,21.0,0.0,12487.0,12246.0,393.0,8.0,0.0,0.0,384.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3549222797927461,0.579088471849866,Site Preparation for Natural Regeneration - Burning,Site Preparation for Natural Regeneration - Mechanical,3.0,0.11711171739820327,0.10659967907348127,19.0,2.8265659803900993,0.9599675864874909,4506.0,3906.0,904.0,599.0
24232,Yellow Star Thistle Management,R5,5.0,51754.0,American River Ranger District (11051754),03/18/2008,2009-01-14,2009.0,2009-03-25,2009.0,DM,0.0,0.0,0.0,70.0,0.0,0.0,1.0,2009-03-25,5.0,2011-07-19,2014-09-02,1141.0,1.0,2011-07-19,2014-09-02,2011.0,2014.0,2011.0,2014.0,2011.0,2014.0,3.0,-0.7599999999999999,8.1,4.3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Invasives - Mechanical /Physical,Invasives - Mechanical /Physical,1.0,-0.0,,2.0,0.5004024235381879,0.7219280948873623,2057.0,1987.0,846.0,846.0
24314,Damon,R6,6.0,60401.0,Blue Mountain Ranger District (11060401),03/19/2008,2009-03-05,2009.0,2010-06-07,2010.0,DN,0.0,1.0,0.0,459.0,1.0,1.0,0.0,2010-06-07,6.0,2011-09-27,2021-05-15,3518.0,0.7572519083969466,2010-09-15,2020-06-18,2010.0,2020.0,2010.0,2028.0,2011.0,2021.0,18.0,-0.5592250922509225,43752.6,31532.9,655.0,366.0,1.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7693726937269373,2.125,Rearrangement of Fuels,Compacting/Crushing of Fuels,3.0,0.6963964290641795,0.63388734701707,218.0,5.314572855932544,0.9870141571231515,4454.0,3995.0,477.0,100.0
24462,Angora Fire Restoration Project,R5,5.0,51900.0,Lake Tahoe Basin Mgt Unit (11051900),03/24/2008,2009-02-11,2009.0,2010-07-09,2010.0,DN,1.0,0.0,1.0,513.0,1.0,0.0,1.0,2010-07-09,5.0,2011-08-16,2019-11-08,3006.0,0.9852941176470589,2011-07-26,2019-11-08,2011.0,2020.0,2010.0,2020.0,2011.0,2020.0,10.0,0.1574626865671644,5061.9,4886.9,136.0,60.0,0.0,0.0,70.0,0.0,0.0,0.0,6.0,0.0,3.0,0.30597014925373134,1.1417910447761195,Burning of Piled Material,Tree Release and Weed,3.0,0.8405526982937763,0.7651040380340283,36.0,3.475767526913298,0.96993139609603,3922.0,3409.0,403.0,382.0
24476,East Boulder Fuels Reduction Project,R1,1.0,11101.0,Big Timber Ranger District (11011101),03/24/2008,2009-04-11,2009.0,2010-06-03,2010.0,DN,1.0,0.0,1.0,418.0,1.0,1.0,1.0,2011-07-29,1.0,2022-01-07,2022-01-07,0.0,0.12359550561797752,2020-08-13,2022-01-07,2020.0,2022.0,2020.0,2020.0,2022.0,2022.0,0.0,0.0,1196.1999999999998,306.0,89.0,63.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,3.0,0.8461538461538461,2.0,Landing Treated - Area Mitigated ,Burning of Piled Material,3.0,0.8030735744514457,0.7309890693331338,15.0,2.6569686288189214,0.9811371398275786,4654.0,4236.0,4236.0,3724.0
24581,Riley Lake Wildlife Habitat Management,R9,9.0,91301.0,Medford-Park Falls Ranger District (11091301),03/26/2008,2009-03-19,2009.0,2009-05-29,2009.0,DN,0.0,1.0,0.0,71.0,0.0,1.0,1.0,2009-05-29,9.0,2010-01-15,2022-05-07,4495.0,0.6976744186046512,2009-09-04,2022-05-07,2009.0,2022.0,2009.0,2025.0,2010.0,2022.0,16.0,-0.23493975903614459,8249.9,7260.200000000001,215.0,8.0,0.0,0.0,90.0,0.0,116.0,0.0,1.0,0.0,4.0,0.18072289156626506,0.46,Wildlife Habitat Mechanical treatment,Wildlife Habitat Prescribed fire,4.0,0.8448944707718449,0.6094625315285229,56.0,3.708833518016023,0.9213688151900782,4797.0,4726.0,231.0,98.0
24584,Aspen Restoration Project,R3,3.0,30701.0,Williams Ranger District (11030701),03/26/2008,2011-04-05,2011.0,2011-06-20,2011.0,DM,0.0,1.0,0.0,76.0,0.0,0.0,1.0,2011-06-20,3.0,2012-04-23,2020-07-01,2991.0,1.0,2012-04-23,2020-07-01,2012.0,2020.0,2012.0,2020.0,2012.0,2020.0,8.0,0.015,780.3,781.8,100.0,11.0,17.0,0.0,53.0,0.0,0.0,19.0,0.0,0.0,4.0,0.06,0.33,Nonrange Fences - Area,"Pollinator habitat improved, restored or maintained",4.0,1.1960573172664657,0.8627729801196439,39.0,3.5927260622789117,0.980664830923326,3375.0,3299.0,308.0,308.0
24599,Crawford Stewardship Project,R9,9.0,92204.0,Pemigewasset Ranger District (11092204),03/26/2008,2010-02-12,2010.0,2010-12-15,2011.0,DN,0.0,0.0,0.0,306.0,0.0,1.0,1.0,2011-01-12,9.0,2013-01-15,2019-07-09,2366.0,1.0,2012-09-13,2019-07-09,2012.0,2019.0,2012.0,2019.0,2013.0,2019.0,7.0,0.0,1437.0,1437.0,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9620253164556962,Improvement Cut,Stocking Survey,1.0,-0.0,,9.0,2.150789561507314,0.978866513551746,3434.0,3128.0,762.0,638.0
